document_id,path,title,metadata_type,created,updated
9894,0012/rush_mss_volume_137,Lecture notes by Benjamin Rush on Pathology:,TEI,2020-06-16T17:42:19+00:00,2020-06-16T22:35:04+00:00
9895,0012/rush_mss_volume_138,Lecture notes by Benjamin Rush on Pathology:,TEI,2020-06-16T17:57:57+00:00,2020-06-16T22:35:04+00:00
9896,0012/rush_mss_volume_139,Lecture notes by Benjamin Rush on Pathology:,TEI,2020-06-16T18:22:10+00:00,2020-06-16T22:35:04+00:00
9897,0012/rush_mss_volume_140,Lecture notes by Benjamin Rush on Pathology:,TEI,2020-06-16T18:42:45+00:00,2020-06-16T22:35:04+00:00
9898,0012/rush_mss_volume_141,Lecture notes by Benjamin Rush on Pathology:,TEI,2020-06-17T00:43:08+00:00,2020-06-17T19:41:13+00:00
9899,0012/rush_mss_volume_142,Lecture notes by Benjamin Rush on Pathology:,TEI,2020-06-17T01:02:05+00:00,2020-06-17T19:41:13+00:00
9900,0012/rush_mss_volume_143,Lecture notes by Benjamin Rush on Pathology:,TEI,2020-06-17T01:14:52+00:00,2020-06-17T19:41:13+00:00
9901,0012/rush_mss_volume_144,Lecture notes by Benjamin Rush on Pathology:,TEI,2020-06-17T01:37:55+00:00,2020-06-17T19:41:13+00:00
9902,0012/rush_mss_volume_145,Lecture notes by Benjamin Rush on Pathology:,TEI,2020-06-17T02:01:02+00:00,2020-06-17T19:41:13+00:00
9903,0012/rush_mss_volume_146,Lecture notes by Benjamin Rush on Pathology:,TEI,2020-06-17T02:12:28+00:00,2020-06-17T19:41:13+00:00
9904,0012/rush_mss_volume_147,Lecture notes by Benjamin Rush on Pathology:,TEI,2020-06-17T02:45:19+00:00,2020-06-17T19:41:13+00:00
9905,0012/rush_mss_volume_148,Lecture notes by Benjamin Rush on Pathology:,TEI,2020-06-17T12:22:30+00:00,2020-06-17T19:41:13+00:00
9906,0012/rush_mss_volume_149,Lecture notes by Benjamin Rush on Pathology:,TEI,2020-06-17T12:52:03+00:00,2020-06-17T19:41:13+00:00
9907,0012/rush_mss_volume_150,Lecture notes by Benjamin Rush on Pathology:,TEI,2020-06-17T13:29:37+00:00,2020-06-17T19:41:13+00:00
9908,0012/rush_mss_volume_151,Lecture notes by Benjamin Rush on Pathology:,TEI,2020-06-17T14:04:57+00:00,2020-06-17T19:41:13+00:00
9909,0012/rush_mss_volume_156,Lecture notes by Benjamin Rush on Pathology:,TEI,2020-06-17T18:49:43+00:00,2020-06-17T19:41:13+00:00
9910,0012/rush_mss_volume_152,Lecture notes by Benjamin Rush on Pathology:,TEI,2020-06-18T12:30:04+00:00,2020-06-18T14:58:42+00:00
9911,0012/rush_mss_volume_153,Lecture notes by Benjamin Rush on Pathology:,TEI,2020-06-18T13:03:13+00:00,2020-06-18T14:58:42+00:00
9912,0012/rush_mss_volume_154,Lecture notes by Benjamin Rush on Pathology:,TEI,2020-06-18T14:13:17+00:00,2020-06-18T22:47:50+00:00
9913,0012/rush_mss_volume_155,Lecture notes by Benjamin Rush on Pathology:,TEI,2020-06-18T14:48:10+00:00,2020-06-18T22:47:50+00:00
9914,0012/rush_mss_volume_157,Lecture notes by Benjamin Rush on Pathology:,TEI,2020-06-18T15:16:54+00:00,2020-06-18T22:47:50+00:00
9915,0012/rush_mss_volume_158,Lecture notes by Benjamin Rush on Pathology:,TEI,2020-06-18T17:14:16+00:00,2020-06-18T22:47:50+00:00
9916,0012/rush_mss_volume_159,Lecture notes by Benjamin Rush on Pathology:,TEI,2020-06-18T17:50:56+00:00,2020-06-18T22:47:50+00:00
9917,0012/rush_mss_volume_160,Lecture notes by Benjamin Rush on Pathology:,TEI,2020-06-18T19:48:44+00:00,2020-06-18T22:47:50+00:00
9918,0012/rush_mss_volume_161,Lecture notes by Benjamin Rush on Pathology:,TEI,2020-06-18T20:19:16+00:00,2020-06-18T22:47:50+00:00
9919,0012/rush_mss_volume_162,Lecture notes by Benjamin Rush on Pathology:,TEI,2020-06-18T21:09:03+00:00,2020-06-18T22:47:50+00:00
9920,0012/rush_mss_volume_163,Volume of medical notes by Benjamin Rush.,TEI,2020-06-18T22:24:29+00:00,2020-06-19T22:21:18+00:00
9921,0012/rush_mss_volume_164,Lecture notes by Benjamin Rush on Physiology:,TEI,2020-06-23T19:24:07+00:00,2020-06-23T22:24:54+00:00
9922,0012/rush_mss_volume_165,Lecture notes by Benjamin Rush on Physiology:,TEI,2020-06-23T19:45:07+00:00,2020-06-23T22:24:54+00:00
9923,0012/rush_mss_volume_166,Lecture notes by Benjamin Rush on physiology:,TEI,2020-06-23T20:04:52+00:00,2020-06-23T22:24:54+00:00
9924,0012/rush_mss_volume_168,Lecture notes by Benjamin Rush on Physiology:,TEI,2020-06-24T14:23:17+00:00,2020-06-24T22:27:36+00:00
9925,0012/rush_mss_volume_169,Lecture notes by Benjamin Rush on Physiology.,TEI,2020-06-24T15:33:24+00:00,2020-06-24T22:27:36+00:00
9926,0012/rush_mss_volume_170,Lecture notes by Benjamin Rush on Sleep.,TEI,2020-06-24T15:45:30+00:00,2020-06-24T22:27:36+00:00
9927,0012/rush_mss_volume_171,Lecture notes by Benjamin Rush on Sleep and dreams.,TEI,2020-06-24T17:04:56+00:00,2020-06-24T22:27:36+00:00
9928,0012/rush_mss_volume_172,Lecture notes by Benjamin Rush on Sleep and dreams.,TEI,2020-06-24T18:54:20+00:00,2020-06-24T22:27:36+00:00
9929,0012/rush_mss_volume_175,Lecture notes by Benjamin Rush on Physiology:,TEI,2020-06-25T13:54:37+00:00,2020-06-25T22:41:53+00:00
9930,0012/rush_mss_volume_179,Lecture notes by Benjamin Rush on Physiology:,TEI,2020-06-25T14:27:47+00:00,2020-06-25T22:41:53+00:00
9931,0012/rush_mss_volume_180,Lecture notes by Benjamin Rush on Physiology:,TEI,2020-06-25T15:04:56+00:00,2020-06-25T22:41:53+00:00
9932,0012/rush_mss_volume_181,Lecture notes by Benjamin Rush on Physiology:,TEI,2020-06-25T15:36:35+00:00,2020-06-25T22:41:53+00:00
9933,0012/rush_mss_volume_182,Lecture notes by Benjamin Rush on Recapitulation of lectures upon animal life.,TEI,2020-06-25T15:58:20+00:00,2020-06-25T22:41:53+00:00
9969,0012/rush_mss_volume_183,Lecture notes by Benjamin Rush on Animal heat.,TEI,2020-07-17T15:27:56+00:00,2020-07-17T23:00:44+00:00
9970,0012/rush_mss_volume_184,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-17T17:22:59+00:00,2020-07-17T23:00:44+00:00
9971,0012/rush_mss_volume_186,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-17T17:45:43+00:00,2020-07-17T23:00:44+00:00
9972,0012/rush_mss_volume_187,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-17T17:55:26+00:00,2020-07-17T23:00:44+00:00
9973,0012/rush_mss_volume_188,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-17T18:10:42+00:00,2020-07-17T23:00:44+00:00
9974,0012/rush_mss_volume_189,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-17T18:28:25+00:00,2020-07-17T23:00:44+00:00
9975,0012/rush_mss_volume_191,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-17T18:54:37+00:00,2020-07-17T23:00:44+00:00
9976,0012/rush_mss_volume_192,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-17T19:26:18+00:00,2020-07-17T23:00:44+00:00
9977,0012/rush_mss_volume_193,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-17T19:40:34+00:00,2020-07-17T23:00:44+00:00
9978,0012/rush_mss_volume_194,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-17T19:56:05+00:00,2020-07-17T23:00:44+00:00
9979,0012/rush_mss_volume_195,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-17T20:02:03+00:00,2020-07-17T23:00:44+00:00
9980,0012/rush_mss_volume_196,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-17T20:22:45+00:00,2020-07-17T23:00:44+00:00
9981,0012/rush_mss_volume_197,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-17T20:36:20+00:00,2020-07-17T23:00:44+00:00
9982,0012/rush_mss_volume_198,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-17T20:45:14+00:00,2020-07-17T23:00:44+00:00
9983,0012/rush_mss_volume_199,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-17T20:49:34+00:00,2020-07-17T23:00:44+00:00
9984,0012/rush_mss_volume_200,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-17T21:01:35+00:00,2020-07-17T23:00:44+00:00
9985,0012/rush_mss_volume_201,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-17T21:17:54+00:00,2020-07-17T23:00:44+00:00
9986,0012/rush_mss_volume_202,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-17T21:26:40+00:00,2020-07-17T23:00:44+00:00
9987,0012/rush_mss_volume_204,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-17T21:32:07+00:00,2020-07-17T23:00:44+00:00
9988,0012/rush_mss_volume_205,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-17T21:38:34+00:00,2020-07-17T23:00:44+00:00
9989,0012/rush_mss_volume_206,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-17T21:45:54+00:00,2020-07-17T23:00:44+00:00
9990,0012/rush_mss_volume_207,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-19T20:01:10+00:00,2020-07-20T23:59:38+00:00
9991,0012/rush_mss_volume_208,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-19T20:12:13+00:00,2020-07-20T23:59:38+00:00
9992,0012/rush_mss_volume_209,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-19T20:24:10+00:00,2020-07-20T23:59:38+00:00
9993,0012/rush_mss_volume_210,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-19T20:36:01+00:00,2020-07-20T23:59:38+00:00
9994,0012/rush_mss_volume_211,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-19T20:50:22+00:00,2020-07-20T23:59:38+00:00
9995,0012/rush_mss_volume_212,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-19T21:09:55+00:00,2020-07-20T23:59:38+00:00
9996,0012/rush_mss_volume_213,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-19T22:03:55+00:00,2020-07-20T23:59:38+00:00
9997,0012/rush_mss_volume_214,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-19T22:20:28+00:00,2020-07-20T23:59:38+00:00
9998,0012/rush_mss_volume_215,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-19T22:29:00+00:00,2020-07-20T23:59:38+00:00
9999,0012/rush_mss_volume_216,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-19T22:37:59+00:00,2020-07-20T23:59:38+00:00
10000,0012/rush_mss_volume_217,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-19T22:45:59+00:00,2020-07-20T23:59:38+00:00
10001,0012/rush_mss_volume_218,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-19T22:59:20+00:00,2020-07-20T23:59:39+00:00
10002,0012/rush_mss_volume_219,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-19T23:10:12+00:00,2020-07-20T23:59:39+00:00
10003,0012/rush_mss_volume_220,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-19T23:35:32+00:00,2020-07-20T23:59:39+00:00
10004,0012/rush_mss_volume_221,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-20T00:15:00+00:00,2020-07-20T23:59:39+00:00
10005,0012/rush_mss_volume_223,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-20T00:29:09+00:00,2020-07-20T23:59:39+00:00
10006,0012/rush_mss_volume_224,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-20T00:35:01+00:00,2020-07-20T23:59:39+00:00
10007,0012/rush_mss_volume_225,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-20T00:40:23+00:00,2020-07-20T23:59:39+00:00
10008,0012/rush_mss_volume_226,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-20T01:01:24+00:00,2020-07-20T23:59:39+00:00
10009,0012/rush_mss_volume_227,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-20T01:09:19+00:00,2020-07-20T23:59:39+00:00
10010,0012/rush_mss_volume_228,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-20T01:16:11+00:00,2020-07-20T23:59:39+00:00
10011,0012/rush_mss_volume_229,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-20T01:24:17+00:00,2020-07-20T23:59:39+00:00
10012,0012/rush_mss_volume_230,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-20T17:02:11+00:00,2020-07-20T23:59:39+00:00
10013,0012/rush_mss_volume_231,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-20T17:11:53+00:00,2020-07-20T23:59:39+00:00
10014,0012/rush_mss_volume_232,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-20T17:25:51+00:00,2020-07-20T23:59:39+00:00
10015,0012/rush_mss_volume_233,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-20T17:48:59+00:00,2020-07-20T23:59:39+00:00
10016,0012/rush_mss_volume_234,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-20T18:05:59+00:00,2020-07-20T23:59:39+00:00
10017,0012/rush_mss_volume_235,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-20T18:13:32+00:00,2020-07-20T23:59:39+00:00
10018,0012/rush_mss_volume_236,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-20T18:20:05+00:00,2020-07-20T23:59:39+00:00
10019,0012/rush_mss_volume_237,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-20T18:31:53+00:00,2020-07-20T23:59:39+00:00
10020,0012/rush_mss_volume_238,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-20T18:36:55+00:00,2020-07-20T23:59:39+00:00
10021,0012/rush_mss_volume_239,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-20T18:47:42+00:00,2020-07-20T23:59:39+00:00
10022,0012/rush_mss_volume_240,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-20T19:10:06+00:00,2020-07-20T23:59:39+00:00
10023,0012/rush_mss_volume_241,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-20T19:27:57+00:00,2020-07-20T23:59:39+00:00
10024,0012/rush_mss_volume_242,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-20T19:37:24+00:00,2020-07-20T23:59:40+00:00
10025,0012/rush_mss_volume_243,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-20T19:42:29+00:00,2020-07-20T23:59:40+00:00
10026,0012/rush_mss_volume_244,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-20T19:48:54+00:00,2020-07-20T23:59:40+00:00
10027,0012/rush_mss_volume_245,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-20T20:01:19+00:00,2020-07-20T23:59:40+00:00
10028,0012/rush_mss_volume_246,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-20T20:19:29+00:00,2020-07-20T23:59:40+00:00
10029,0012/rush_mss_volume_247,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-20T20:28:28+00:00,2020-07-20T23:59:40+00:00
10030,0012/rush_mss_volume_248,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-20T20:45:33+00:00,2020-07-20T23:59:40+00:00
10031,0012/rush_mss_volume_249,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-20T20:58:46+00:00,2020-07-20T23:59:40+00:00
10032,0012/rush_mss_volume_251,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-20T21:05:44+00:00,2020-07-20T23:59:40+00:00
10033,0012/rush_mss_volume_252,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-20T21:24:24+00:00,2020-07-20T23:59:40+00:00
10034,0012/rush_mss_volume_253,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-20T22:30:33+00:00,2020-07-22T00:05:24+00:00
10035,0012/rush_mss_volume_254,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-20T22:56:14+00:00,2020-07-22T00:05:24+00:00
10036,0012/rush_mss_volume_255,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-20T23:02:26+00:00,2020-07-22T00:05:24+00:00
10037,0012/rush_mss_volume_256,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-20T23:15:27+00:00,2020-07-22T00:05:24+00:00
10038,0012/rush_mss_volume_257,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-20T23:29:15+00:00,2020-07-22T00:05:24+00:00
10039,0012/rush_mss_volume_258,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-20T23:42:19+00:00,2020-07-22T00:05:24+00:00
10040,0012/rush_mss_volume_259,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-21T00:06:13+00:00,2020-07-22T00:05:24+00:00
10041,0012/rush_mss_volume_260,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-21T00:19:04+00:00,2020-07-22T00:05:24+00:00
10042,0012/rush_mss_volume_261,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-21T00:28:53+00:00,2020-07-22T00:05:25+00:00
10043,0012/rush_mss_volume_262,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-21T00:42:08+00:00,2020-07-22T00:05:25+00:00
10044,0012/rush_mss_volume_263,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-21T00:58:09+00:00,2020-07-22T00:05:25+00:00
10045,0012/rush_mss_volume_265,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-21T01:11:40+00:00,2020-07-22T00:05:25+00:00
10046,0012/rush_mss_volume_266,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-21T01:22:57+00:00,2020-07-22T00:05:25+00:00
10047,0012/rush_mss_volume_267,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-21T01:34:13+00:00,2020-07-22T00:05:25+00:00
10048,0012/rush_mss_volume_268,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-21T01:44:30+00:00,2020-07-22T00:05:25+00:00
10049,0012/rush_mss_volume_269,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-21T01:55:29+00:00,2020-07-22T00:05:25+00:00
10050,0012/rush_mss_volume_270,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-21T02:02:26+00:00,2020-07-22T00:05:25+00:00
10051,0012/rush_mss_volume_271,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-21T02:40:45+00:00,2020-07-22T00:05:25+00:00
10052,0012/rush_mss_volume_272,Lecture notes by Benjamin Rush on Fevers:,TEI,2020-07-21T03:00:54+00:00,2020-07-22T00:05:25+00:00
