document_id,path,title,metadata_type,created,updated
"",0020/Data/WaltersManuscripts/W542,Silver Gospels,Walters TEI,2018-11-30T06:09:39-0500,2018-11-30T06:09:39-0500
"",0020/Data/WaltersManuscripts/W918,Book of Hours,Walters TEI,2018-11-30T19:31:13-0500,2018-11-30T19:31:13-0500
"",0020/Data/WaltersManuscripts/W535,Gospel Lectionary,Walters TEI,2018-11-30T05:03:10-0500,2018-11-30T05:03:10-0500
"",0020/Data/WaltersManuscripts/W438,Prayer Book (Use of Rome),Walters TEI,2018-11-30T03:02:30-0500,2018-11-30T03:02:30-0500
"",0020/Data/WaltersManuscripts/W673,Album of Persian calligraphy,Walters TEI,2018-11-30T15:36:59-0500,2018-11-30T15:36:59-0500
"",0020/Data/WaltersManuscripts/W604,Five poems (quintet),Walters TEI,2018-11-30T10:04:04-0500,2018-11-30T10:04:04-0500
"",0020/Data/WaltersManuscripts/W709,Seated youth with a flower,Walters TEI,2018-11-30T15:51:31-0500,2018-11-30T15:51:31-0500
"",0020/Data/WaltersManuscripts/W344,"Dionysius Areopagita, Tractatus VI",Walters TEI,2018-11-30T01:26:50-0500,2018-11-30T01:26:50-0500
"",0020/Data/WaltersManuscripts/W679,Two folios depicting the Prophet Muhammad and the sons of Ali in Mecca,Walters TEI,2018-11-30T15:38:38-0500,2018-11-30T15:38:38-0500
"",0020/Data/WaltersManuscripts/W703,Portrait of a bearded man in profile,Walters TEI,2018-11-30T15:51:20-0500,2018-11-30T15:51:20-0500
"",0020/Data/WaltersManuscripts/W697,Portrait of Shahriyar,Walters TEI,2018-11-30T15:43:55-0500,2018-11-30T15:43:55-0500
"",0020/Data/WaltersManuscripts/W33,Melk Missal,Walters TEI,2018-11-30T01:06:51-0500,2018-11-30T01:06:51-0500
"",0020/Data/WaltersManuscripts/W44,Psalter for Cistercian female supplicant,Walters TEI,2018-11-30T03:11:06-0500,2018-11-30T03:11:06-0500
"",0020/Data/WaltersManuscripts/W507,Elevations de L'Ame a Dieu Durant Le Sacrifice de la Sainte Messe,Walters TEI,2019-01-18T10:22:32-0500,2019-01-18T10:22:32-0500
"",0020/Data/WaltersManuscripts/W493,Dogale of Girolamo Priolus,Walters TEI,2018-11-30T03:39:31-0500,2018-11-30T03:39:31-0500
"",0020/Data/WaltersManuscripts/W850,Ethiopian Gospels,Walters TEI,2018-11-30T18:40:30-0500,2018-11-30T18:40:30-0500
"",0020/Data/WaltersManuscripts/W137,William of Tyre's Histoire d'Outre Mer,Walters TEI,2018-11-29T19:12:26-0500,2018-11-29T19:12:26-0500
"",0020/Data/WaltersManuscripts/W39,Book of Hours,Walters TEI,2018-11-30T02:10:34-0500,2018-11-30T02:10:34-0500
"",0020/Data/WaltersManuscripts/W365,"Cicero, Rhetorica ad Herennium, and Antonio Loschi, Inquisitio super XI orationes Ciceronis",Walters TEI,2018-11-30T01:57:20-0500,2018-11-30T01:57:20-0500
"",0020/Data/WaltersManuscripts/W312,Cicero's De amicitia (French translation),Walters TEI,2018-11-30T00:46:00-0500,2018-11-30T00:46:00-0500
"",0020/Data/WaltersManuscripts/W658,Book on navigation,Walters TEI,2018-11-30T14:27:16-0500,2018-11-30T14:27:16-0500
"",0020/Data/WaltersManuscripts/W728,Single leaf with Lutheran devotional design,Walters TEI,2018-11-30T16:08:10-0500,2018-11-30T16:08:10-0500
"",0020/Data/WaltersManuscripts/W625,Collection of poems (masnavi),Walters TEI,2018-11-30T12:31:18-0500,2018-11-30T12:31:18-0500
"",0020/Data/WaltersManuscripts/W652,Marvels of the world,Walters TEI,2018-11-30T14:06:31-0500,2018-11-30T14:06:31-0500
"",0020/Data/WaltersManuscripts/W215,Book of Hours with Premonstratensian connections,Walters TEI,2018-11-29T22:58:34-0500,2018-11-29T22:58:34-0500
"",0020/Data/WaltersManuscripts/W262,"Book of Hours, Use of Amiens",Walters TEI,2018-11-29T23:28:49-0500,2018-11-29T23:28:49-0500
"",0020/Data/WaltersManuscripts/W526,Gospels,Walters TEI,2018-11-30T04:32:39-0500,2018-11-30T04:32:39-0500
"",0020/Data/WaltersManuscripts/W18,Rochester New Testament,Walters TEI,2018-11-29T21:21:37-0500,2018-11-29T21:21:37-0500
"",0020/Data/WaltersManuscripts/W81,History of the Destruction of Troy,Walters TEI,2018-11-30T18:01:03-0500,2018-11-30T18:01:03-0500
"",0020/Data/WaltersManuscripts/W116,Biblical Psalter,Walters TEI,2018-11-29T18:39:37-0500,2018-11-29T18:39:37-0500
"",0020/Data/WaltersManuscripts/W185,Doffinnes Hours,Walters TEI,2018-11-29T21:41:27-0500,2018-11-29T21:41:27-0500
"",0020/Data/WaltersManuscripts/W65,Collection of Sermons,Walters TEI,2018-11-30T13:59:33-0500,2018-11-30T13:59:33-0500
"",0020/Data/WaltersManuscripts/W12,On Christian Rulers,Walters TEI,2018-11-29T18:46:07-0500,2018-11-29T18:46:07-0500
"",0020/Data/WaltersManuscripts/W421,"Alphonsus de Benavento, Treatise",Walters TEI,2018-11-30T02:30:43-0500,2018-11-30T02:30:43-0500
"",0020/Data/WaltersManuscripts/W710,Dancing girls,Walters TEI,2018-11-30T15:56:44-0500,2018-11-30T15:56:44-0500
"",0020/Data/WaltersManuscripts/W684,Two folios from Akbarnama by Abu al-Fazl,Walters TEI,2018-11-30T15:41:05-0500,2018-11-30T15:41:05-0500
"",0020/Data/WaltersManuscripts/W660,Maritime atlas,Walters TEI,2018-11-30T14:54:05-0500,2018-11-30T14:54:05-0500
"",0020/Data/WaltersManuscripts/W617,Collected works (Kulliyat),Walters TEI,2018-11-30T11:38:10-0500,2018-11-30T11:38:10-0500
"",0020/Data/WaltersManuscripts/W834,Prayer book,Walters TEI,2018-11-30T18:14:14-0500,2018-11-30T18:14:14-0500
"",0020/Data/WaltersManuscripts/W563,Koran,Walters TEI,2018-11-30T07:04:08-0500,2018-11-30T07:04:08-0500
"",0020/Data/WaltersManuscripts/W464,Album of the House of Savoy,Walters TEI,2018-11-30T03:29:20-0500,2018-11-30T03:29:20-0500
"",0020/Data/WaltersManuscripts/W849,Memoirs of Napoleon Bonaparte,Walters TEI,2018-11-30T18:36:30-0500,2018-11-30T18:36:30-0500
"",0020/Data/WaltersManuscripts/W569,Koran,Walters TEI,2018-11-30T07:36:40-0500,2018-11-30T07:36:40-0500
"",0020/Data/WaltersManuscripts/W20,Juvenal's Satires,Walters TEI,2018-11-29T22:29:27-0500,2018-11-29T22:29:27-0500
"",0020/Data/WaltersManuscripts/W513,Prayer book,Walters TEI,2018-11-30T03:53:59-0500,2018-11-30T03:53:59-0500
"",0020/Data/WaltersManuscripts/W844,Ethiopian Gospels,Walters TEI,2018-11-30T18:28:31-0500,2018-11-30T18:28:31-0500
"",0020/Data/WaltersManuscripts/W934,Clothilde Missal,Walters TEI,2018-11-30T19:37:14-0500,2018-11-30T19:37:14-0500
"",0020/Data/WaltersManuscripts/W580,Work on the duties of Muslims towards the Prophet Muhammad with an account of his life,Walters TEI,2018-11-30T07:56:26-0500,2018-11-30T07:56:26-0500
"",0020/Data/WaltersManuscripts/W839,Single leaf with Christ's entombment and resurrection,Walters TEI,2018-11-30T18:27:45-0500,2018-11-30T18:27:45-0500
"",0020/Data/WaltersManuscripts/921087,Water color sketches after the old masters,Walters TEI,2018-11-29T17:54:25-0500,2018-11-29T17:54:25-0500
"",0020/Data/WaltersManuscripts/W760,"Beaupre Antiphonary, Vol. 2",Walters TEI,2018-11-30T16:39:38-0500,2018-11-30T16:39:38-0500
"",0020/Data/WaltersManuscripts/W683,A battle scene,Walters TEI,2018-11-30T15:41:02-0500,2018-11-30T15:41:02-0500
"",0020/Data/WaltersManuscripts/W220,Book of Hours,Walters TEI,2018-11-29T23:04:01-0500,2018-11-29T23:04:01-0500
"",0020/Data/WaltersManuscripts/W610,Five poems (quintet),Walters TEI,2018-11-30T10:57:46-0500,2018-11-30T10:57:46-0500
"",0020/Data/WaltersManuscripts/W784,Ethiopian prayerbook,Walters TEI,2018-11-30T17:30:49-0500,2018-11-30T17:30:49-0500
"",0020/Data/WaltersManuscripts/W667,Commentary on selected verses of the Koran,Walters TEI,2018-11-30T15:19:58-0500,2018-11-30T15:19:58-0500
"",0020/Data/WaltersManuscripts/W689,Lady with a fan,Walters TEI,2018-11-30T15:41:22-0500,2018-11-30T15:41:22-0500
"",0020/Data/WaltersManuscripts/W521,Menologion,Walters TEI,2018-11-30T04:06:06-0500,2018-11-30T04:06:06-0500
"",0020/Data/WaltersManuscripts/W556,Koran,Walters TEI,2018-11-30T06:41:28-0500,2018-11-30T06:41:28-0500
"",0020/Data/WaltersManuscripts/W876,Landscape with three ladies and animals,Walters TEI,2018-11-30T19:03:45-0500,2018-11-30T19:03:45-0500
"",0020/Data/WaltersManuscripts/W111,Psalter,Walters TEI,2018-11-29T18:27:48-0500,2018-11-29T18:27:48-0500
"",0020/Data/WaltersManuscripts/W166,Book of Hours of Daniel Rym,Walters TEI,2018-11-29T20:24:39-0500,2018-11-29T20:24:39-0500
"",0020/Data/WaltersManuscripts/W86,Book of Hours,Walters TEI,2018-11-30T18:59:23-0500,2018-11-30T18:59:23-0500
"",0020/Data/WaltersManuscripts/W68,Ramboux Psalter,Walters TEI,2018-11-30T15:38:45-0500,2018-11-30T15:38:45-0500
"",0020/Data/WaltersManuscripts/W188,Van Culemborg Hours,Walters TEI,2018-11-29T21:47:40-0500,2018-11-29T21:47:40-0500
"",0020/Data/WaltersManuscripts/W15,Gospels,Walters TEI,2018-11-29T20:02:13-0500,2018-11-29T20:02:13-0500
"",0020/Data/WaltersManuscripts/W182,Prayer book,Walters TEI,2018-11-29T21:36:24-0500,2018-11-29T21:36:24-0500
"",0020/Data/WaltersManuscripts/W426,Prayer Book,Walters TEI,2018-11-30T02:33:49-0500,2018-11-30T02:33:49-0500
"",0020/Data/WaltersManuscripts/W218,Book of Hours (Cistercian),Walters TEI,2018-11-29T23:01:04-0500,2018-11-29T23:01:04-0500
"",0020/Data/WaltersManuscripts/W281,Malet-Lannoy Hours,Walters TEI,2018-11-29T23:54:46-0500,2018-11-29T23:54:46-0500
"",0020/Data/WaltersManuscripts/W315,Giovanni Boccaccio's De Casibus Virorum Illustrium translated in French by Laurent de Premierfait,Walters TEI,2018-11-30T00:57:55-0500,2018-11-30T00:57:55-0500
"",0020/Data/WaltersManuscripts/W628,Collection of poems (divan),Walters TEI,2018-11-30T12:48:39-0500,2018-11-30T12:48:39-0500
"",0020/Data/WaltersManuscripts/W655,Anthology of Persian poetry,Walters TEI,2018-11-30T14:14:24-0500,2018-11-30T14:14:24-0500
"",0020/Data/WaltersManuscripts/W622,Five poems (quintet),Walters TEI,2018-11-30T12:07:02-0500,2018-11-30T12:07:02-0500
"",0020/Data/WaltersManuscripts/W43,Psalter with added litanies,Walters TEI,2018-11-30T02:45:34-0500,2018-11-30T02:45:34-0500
"",0020/Data/WaltersManuscripts/W34,Carrow Psalter,Walters TEI,2018-11-30T01:17:48-0500,2018-11-30T01:17:48-0500
"",0020/Data/WaltersManuscripts/W593,Wonders of creation,Walters TEI,2018-11-30T08:28:20-0500,2018-11-30T08:28:20-0500
"",0020/Data/WaltersManuscripts/W599,The lights of Canopus,Walters TEI,2018-11-30T09:13:06-0500,2018-11-30T09:13:06-0500
"",0020/Data/WaltersManuscripts/W577,Koran,Walters TEI,2018-11-30T07:51:52-0500,2018-11-30T07:51:52-0500
"",0020/Data/WaltersManuscripts/W494,Lace Book of Marie de' Medici,Walters TEI,2018-11-30T03:42:13-0500,2018-11-30T03:42:13-0500
"",0020/Data/WaltersManuscripts/W530F-G,Two leaves from a Gospel Book from Grand Lavra,Walters TEI,2018-11-30T04:43:58-0500,2018-11-30T04:43:58-0500
"",0020/Data/WaltersManuscripts/W603,Book of kings (Shahnama),Walters TEI,2018-11-30T09:54:55-0500,2018-11-30T09:54:55-0500
"",0020/Data/WaltersManuscripts/W674,Ottoman diploma in calligraphy,Walters TEI,2018-11-30T15:37:46-0500,2018-11-30T15:37:46-0500
"",0020/Data/WaltersManuscripts/W349,Liber quartum super sententias,Walters TEI,2018-11-30T01:29:38-0500,2018-11-30T01:29:38-0500
"",0020/Data/WaltersManuscripts/W343,"Festus Pompeius, De verborum significatione, abbreviated by Paulus Diaconus",Walters TEI,2018-11-30T01:25:10-0500,2018-11-30T01:25:10-0500
"",0020/Data/WaltersManuscripts/W239,Book of Hours,Walters TEI,2018-11-29T23:10:27-0500,2018-11-29T23:10:27-0500
"",0020/Data/WaltersManuscripts/W690,A couple,Walters TEI,2018-11-30T15:43:35-0500,2018-11-30T15:43:35-0500
"",0020/Data/WaltersManuscripts/W704,Elephant attacking a horse,Walters TEI,2018-11-30T15:51:22-0500,2018-11-30T15:51:22-0500
"",0020/Data/WaltersManuscripts/W609,Five poems (quintet),Walters TEI,2018-11-30T10:47:36-0500,2018-11-30T10:47:36-0500
"",0020/Data/WaltersManuscripts/W435,Book of Hours,Walters TEI,2018-11-30T02:56:37-0500,2018-11-30T02:56:37-0500
"",0020/Data/WaltersManuscripts/W538,Gospels,Walters TEI,2018-11-30T05:33:08-0500,2018-11-30T05:33:08-0500
"",0020/Data/WaltersManuscripts/W71,Life of St. Bernard,Walters TEI,2018-11-30T15:51:32-0500,2018-11-30T15:51:32-0500
"",0020/Data/WaltersManuscripts/W102,Book of hours,Walters TEI,2018-11-29T18:05:48-0500,2018-11-29T18:05:48-0500
"",0020/Data/WaltersManuscripts/W175,Missal,Walters TEI,2018-11-29T21:03:26-0500,2018-11-29T21:03:26-0500
"",0020/Data/WaltersManuscripts/W95,Book of Hours,Walters TEI,2018-11-30T19:39:45-0500,2018-11-30T19:39:45-0500
"",0020/Data/WaltersManuscripts/W865,A nilgai,Walters TEI,2018-11-30T19:00:54-0500,2018-11-30T19:00:54-0500
"",0020/Data/WaltersManuscripts/W812,Outdoor scene in the Safavid style,Walters TEI,2018-11-30T18:03:41-0500,2018-11-30T18:03:41-0500
"",0020/Data/WaltersManuscripts/W532,Gospel Book,Walters TEI,2018-11-30T04:52:18-0500,2018-11-30T04:52:18-0500
"",0020/Data/WaltersManuscripts/W545,Hymnal,Walters TEI,2018-11-30T06:24:36-0500,2018-11-30T06:24:36-0500
"",0020/Data/WaltersManuscripts/W298,Breviary (for use of Rome),Walters TEI,2018-11-30T00:17:44-0500,2018-11-30T00:17:44-0500
"",0020/Data/WaltersManuscripts/W201,"Jean de Wavrin, Les Chroniques d'Angleterre (Vol. 4)",Walters TEI,2018-11-29T22:31:40-0500,2018-11-29T22:31:40-0500
"",0020/Data/WaltersManuscripts/W646,Yusuf and Zulaykha,Walters TEI,2018-11-30T13:48:44-0500,2018-11-30T13:48:44-0500
"",0020/Data/WaltersManuscripts/W631,Collection of poems (divan),Walters TEI,2018-11-30T12:58:59-0500,2018-11-30T12:58:59-0500
"",0020/Data/WaltersManuscripts/W736,Certification of Arms and Genealogical Treatise,Walters TEI,2018-11-30T16:13:45-0500,2018-11-30T16:13:45-0500
"",0020/Data/WaltersManuscripts/W1,Gospel Book,Walters TEI,2018-08-01T16:48:19-0400,2018-08-01T16:48:19-0400
"",0020/Data/WaltersManuscripts/92429,"Dante Alighieri, La Divina Commedia",Walters TEI,2018-11-29T17:56:27-0500,2018-11-29T17:56:27-0500
"",0020/Data/WaltersManuscripts/W292,Book of Hours,Walters TEI,2018-11-30T00:11:51-0500,2018-11-30T00:11:51-0500
"",0020/Data/WaltersManuscripts/W371,Glossed copy of Eberhard of Bethune's Graecismus,Walters TEI,2018-11-30T02:04:03-0500,2018-11-30T02:04:03-0500
"",0020/Data/WaltersManuscripts/W536,Pontifical,Walters TEI,2018-11-30T05:22:48-0500,2018-11-30T05:22:48-0500
"",0020/Data/WaltersManuscripts/W541,Gospels,Walters TEI,2018-11-30T06:03:28-0500,2018-11-30T06:03:28-0500
"",0020/Data/WaltersManuscripts/W106,Bible Pictures by William de Brailes,Walters TEI,2018-11-29T18:19:13-0500,2018-11-29T18:19:13-0500
"",0020/Data/WaltersManuscripts/W171,Duke Albrecht's Table of Christian Faith (Winter Part),Walters TEI,2018-11-29T20:46:53-0500,2018-11-29T20:46:53-0500
"",0020/Data/WaltersManuscripts/W195,Book of Hours,Walters TEI,2018-11-29T22:09:05-0500,2018-11-29T22:09:05-0500
"",0020/Data/WaltersManuscripts/W75,The St. Francis Missal,Walters TEI,2019-11-19T16:50:22-0500,2019-11-19T16:50:22-0500
"",0020/Data/WaltersManuscripts/W431,Book of Hours (Use of Rome),Walters TEI,2018-11-30T02:48:43-0500,2018-11-30T02:48:43-0500
"",0020/Data/WaltersManuscripts/W5,Gospels of Abbot Duden,Walters TEI,2018-11-30T03:43:47-0500,2018-11-30T03:43:47-0500
"",0020/Data/WaltersManuscripts/W648,Epic of Timur,Walters TEI,2018-11-30T13:55:18-0500,2018-11-30T13:55:18-0500
"",0020/Data/WaltersManuscripts/W732,Single leaf and fragment with Crucifixion and colophon,Walters TEI,2018-11-30T16:08:51-0500,2018-11-30T16:08:51-0500
"",0020/Data/WaltersManuscripts/W745,Seated prince,Walters TEI,2018-11-30T16:21:59-0500,2018-11-30T16:21:59-0500
"",0020/Data/WaltersManuscripts/W642,Poem (masnavi),Walters TEI,2018-11-30T13:36:41-0500,2018-11-30T13:36:41-0500
"",0020/Data/WaltersManuscripts/W635,Collection of poems (divan),Walters TEI,2018-11-30T13:10:53-0500,2018-11-30T13:10:53-0500
"",0020/Data/WaltersManuscripts/W504,Patent of Nobility granted by Philip III to Don Luys Nuñez Perez,Walters TEI,2018-11-30T03:45:28-0500,2018-11-30T03:45:28-0500
"",0020/Data/WaltersManuscripts/W923,Illuminated Leaf with the Profession of Clarissan Nun,Walters TEI,2020-01-08T16:47:46-0500,2020-01-08T16:47:46-0500
"",0020/Data/WaltersManuscripts/W579,Prayer,Walters TEI,2018-11-30T07:55:47-0500,2018-11-30T07:55:47-0500
"",0020/Data/WaltersManuscripts/W597,Abridgment of the Book of Kings (Shahnama),Walters TEI,2018-11-30T09:00:10-0500,2018-11-30T09:00:10-0500
"",0020/Data/WaltersManuscripts/W149,Two leaves from the Mirror of human salvation,Walters TEI,2018-11-29T20:02:02-0500,2018-11-29T20:02:02-0500
"",0020/Data/WaltersManuscripts/W47,Psalter-Hours of Brother Guimier,Walters TEI,2018-11-30T03:32:03-0500,2018-11-30T03:32:03-0500
"",0020/Data/WaltersManuscripts/W30,Commentary on the Lamentations of Jeremiah,Walters TEI,2018-11-30T00:26:17-0500,2018-11-30T00:26:17-0500
"",0020/Data/WaltersManuscripts/W700,Portrait of Shah Jahan,Walters TEI,2018-11-30T15:51:12-0500,2018-11-30T15:51:12-0500
"",0020/Data/WaltersManuscripts/W694,Man on elephant pursuing several men on foot,Walters TEI,2018-11-30T15:43:47-0500,2018-11-30T15:43:47-0500
"",0020/Data/WaltersManuscripts/W330,Psalter,Walters TEI,2018-11-30T01:14:07-0500,2018-11-30T01:14:07-0500
"",0020/Data/WaltersManuscripts/W240,Book of Hours,Walters TEI,2018-11-29T23:12:32-0500,2018-11-29T23:12:32-0500
"",0020/Data/WaltersManuscripts/W793,Historia Anglorum,Walters TEI,2018-11-30T17:42:22-0500,2018-11-30T17:42:22-0500
"",0020/Data/WaltersManuscripts/W607,Five poems (quintet),Walters TEI,2018-11-30T10:29:46-0500,2018-11-30T10:29:46-0500
"",0020/Data/WaltersManuscripts/W670,"Album of calligraphy, miniatures, and prints",Walters TEI,2018-11-30T15:32:53-0500,2018-11-30T15:32:53-0500
"",0020/Data/WaltersManuscripts/W11,Missal,Walters TEI,2018-11-29T18:20:02-0500,2018-11-29T18:20:02-0500
"",0020/Data/WaltersManuscripts/W186,Book of Hours,Walters TEI,2018-11-29T21:44:40-0500,2018-11-29T21:44:40-0500
"",0020/Data/WaltersManuscripts/W66,Scientific works of Aristotle in Latin,Walters TEI,2019-01-25T16:20:26-0500,2019-01-25T16:20:26-0500
"",0020/Data/WaltersManuscripts/W88,Book of Hours,Walters TEI,2018-11-30T19:03:48-0500,2018-11-30T19:03:48-0500
"",0020/Data/WaltersManuscripts/W168,Utrecht Hours,Walters TEI,2018-11-29T20:33:59-0500,2018-11-29T20:33:59-0500
"",0020/Data/WaltersManuscripts/W82,Psalter-Hours,Walters TEI,2018-11-30T18:03:44-0500,2018-11-30T18:03:44-0500
"",0020/Data/WaltersManuscripts/W853II,Koran,Walters TEI,2018-11-30T18:53:39-0500,2018-11-30T18:53:39-0500
"",0020/Data/WaltersManuscripts/W428,Book of Hours,Walters TEI,2018-11-30T02:40:58-0500,2018-11-30T02:40:58-0500
"",0020/Data/WaltersManuscripts/W805,Bible (part),Walters TEI,2018-11-30T17:49:37-0500,2018-11-30T17:49:37-0500
"",0020/Data/WaltersManuscripts/W525,New Testament,Walters TEI,2018-11-30T04:28:11-0500,2018-11-30T04:28:11-0500
"",0020/Data/WaltersManuscripts/W552,Koran,Walters TEI,2018-11-30T06:36:10-0500,2018-11-30T06:36:10-0500
"",0020/Data/WaltersManuscripts/W7811-2,The Buffeting of Christ and Christ before Pilate,Walters TEI,2019-02-08T16:41:16-0500,2019-02-08T16:41:16-0500
"",0020/Data/WaltersManuscripts/W651,Poems (tarji'band),Walters TEI,2018-11-30T14:06:08-0500,2018-11-30T14:06:08-0500
"",0020/Data/WaltersManuscripts/W626,Collection of poems (masnavi),Walters TEI,2018-11-30T12:37:02-0500,2018-11-30T12:37:02-0500
"",0020/Data/WaltersManuscripts/W721,Book of Hours,Walters TEI,2018-11-30T16:04:15-0500,2018-11-30T16:04:15-0500
"",0020/Data/WaltersManuscripts/W756,Single leaf from a Gradual with the Assumption of the Virgin,Walters TEI,2018-11-30T16:23:11-0500,2018-11-30T16:23:11-0500
"",0020/Data/WaltersManuscripts/W388,"Pseudo-Aurelius Victor (?), De Viris Illustribus; Cornelius Nepos, De Excellentibus Ducibus Exterarum Gentium; Plutarch, Regum et Imperatorum Apophthegmata",Walters TEI,2018-11-30T02:08:28-0500,2018-11-30T02:08:28-0500
"",0020/Data/WaltersManuscripts/W23,Psalter,Walters TEI,2018-11-29T23:10:16-0500,2018-11-29T23:10:16-0500
"",0020/Data/WaltersManuscripts/W584,Gloss on a commentary on the Koran,Walters TEI,2018-11-30T08:04:30-0500,2018-11-30T08:04:30-0500
"",0020/Data/WaltersManuscripts/93110,Single leaf from a grammar,Walters TEI,2018-11-29T18:00:56-0500,2018-11-29T18:00:56-0500
"",0020/Data/WaltersManuscripts/W840,Single leaf with Saint Luke,Walters TEI,2018-11-30T18:27:48-0500,2018-11-30T18:27:48-0500
"",0020/Data/WaltersManuscripts/W530C,Single leaf from a New Testament from Vatopedi,Walters TEI,2018-11-30T04:43:51-0500,2018-11-30T04:43:51-0500
"",0020/Data/WaltersManuscripts/921067,Voyage Autour de Sa Chambre,Walters TEI,2019-08-14T14:53:14-0400,2019-08-14T14:53:14-0400
"",0020/Data/WaltersManuscripts/W29,Three Treatises by Honorius Augustodunensis,Walters TEI,2018-11-30T00:08:27-0500,2018-11-30T00:08:27-0500
"",0020/Data/WaltersManuscripts/W719,Book of Hours,Walters TEI,2018-11-30T15:57:02-0500,2018-11-30T15:57:02-0500
"",0020/Data/WaltersManuscripts/73122,Empty Bookbinding with Wild Animals amid Trees and Arabesques,Walters TEI,2018-11-29T17:53:43-0500,2018-11-29T17:53:43-0500
"",0020/Data/WaltersManuscripts/W663,Five poems (quintet),Walters TEI,2018-11-30T14:59:57-0500,2018-11-30T14:59:57-0500
"",0020/Data/WaltersManuscripts/W354,"Thucydides, Historiae",Walters TEI,2018-11-30T01:37:49-0500,2018-11-30T01:37:49-0500
"",0020/Data/WaltersManuscripts/W764,Book of Hours,Walters TEI,2018-11-30T17:16:13-0500,2018-11-30T17:16:13-0500
"",0020/Data/WaltersManuscripts/W713,Portrait of Shah Abbas I,Walters TEI,2018-11-30T15:56:53-0500,2018-11-30T15:56:53-0500
"",0020/Data/WaltersManuscripts/W687,Album page with two miniatures: monkey riding a goat and three sheep,Walters TEI,2018-11-30T15:41:17-0500,2018-11-30T15:41:17-0500
"",0020/Data/WaltersManuscripts/W669,Album of miniatures and calligraphy,Walters TEI,2018-11-30T15:31:50-0500,2018-11-30T15:31:50-0500
"",0020/Data/WaltersManuscripts/W664,Epic of Alexander the Great,Walters TEI,2018-11-30T15:06:18-0500,2018-11-30T15:06:18-0500
"",0020/Data/WaltersManuscripts/W613,Five poems (quintet),Walters TEI,2018-11-30T11:26:01-0500,2018-11-30T11:26:01-0500
"",0020/Data/WaltersManuscripts/W769,English Brasses,Walters TEI,2018-11-30T17:21:28-0500,2018-11-30T17:21:28-0500
"",0020/Data/WaltersManuscripts/W229,Book of Hours,Walters TEI,2018-11-29T23:08:36-0500,2018-11-29T23:08:36-0500
"",0020/Data/WaltersManuscripts/W619,Two works of Sa`di: the Rose garden (Gulistan) and the Orchard (Bustan),Walters TEI,2018-11-30T11:53:28-0500,2018-11-30T11:53:28-0500
"",0020/Data/WaltersManuscripts/W680,A young man with a flower,Walters TEI,2018-11-30T15:40:56-0500,2018-11-30T15:40:56-0500
"",0020/Data/WaltersManuscripts/W714,Mughal Emperor Reading in a Landscape,Walters TEI,2018-11-30T15:56:56-0500,2018-11-30T15:56:56-0500
"",0020/Data/WaltersManuscripts/W9151-3,Beaupré Antiphonary fragments,Walters TEI,2018-11-30T19:19:29-0500,2018-11-30T19:19:29-0500
"",0020/Data/WaltersManuscripts/W417,Leaf from Missal with Crucifixion,Walters TEI,2018-11-30T02:22:25-0500,2018-11-30T02:22:25-0500
"",0020/Data/WaltersManuscripts/W583,Collection of prayers for the Prophet Muhammad,Walters TEI,2018-11-30T08:02:55-0500,2018-11-30T08:02:55-0500
