curated_collection,document_id,path,repository_id,metadata_type,title,added,document_created,document_updated
muslimworld,6875,0032/ms_or_047,0032,TEI,Risalah bar usturlab.,2019-02-11T16:17:31+00:00,2019-02-07T14:25:01+00:00,2019-02-08T00:47:37+00:00
muslimworld,6876,0032/ms_or_048,0032,TEI,Bist bab dar `ilm-i usturlab.,2019-02-11T16:17:31+00:00,2019-02-07T14:25:41+00:00,2019-02-08T00:47:37+00:00
muslimworld,6881,0032/ms_or_049,0032,TEI,Kitab Usul al-handasah wa-al-hisab,2019-02-11T16:17:31+00:00,2019-02-07T16:08:17+00:00,2019-02-14T19:55:05+00:00
muslimworld,6877,0032/ms_or_052,0032,TEI,Kitab al-kurah al-mutaharrikah /,2019-02-11T16:17:31+00:00,2019-02-07T15:08:44+00:00,2019-02-08T00:47:37+00:00
muslimworld,6878,0032/ms_or_054,0032,TEI,Lilavati.,2019-02-11T16:17:31+00:00,2019-02-07T15:24:12+00:00,2019-02-08T00:47:37+00:00
muslimworld,6879,0032/ms_or_058,0032,TEI,Khulasat al-hisab.,2019-02-11T16:17:31+00:00,2019-02-07T15:39:21+00:00,2019-02-08T00:47:37+00:00
muslimworld,6880,0032/ms_or_060,0032,TEI,Bahr al-`Uyun.,2019-02-11T16:17:31+00:00,2019-02-07T16:06:27+00:00,2019-02-08T00:47:37+00:00
muslimworld,6882,0032/ms_or_064,0032,TEI,Usul al-handasah wa-al-hisab. Fi bayan al-murabba`at.,2019-02-11T16:17:31+00:00,2019-02-07T16:23:05+00:00,2019-02-08T00:47:37+00:00
muslimworld,6883,0032/ms_or_066,0032,TEI,Majmu`ah.,2019-02-11T16:17:31+00:00,2019-02-07T18:14:43+00:00,2019-02-14T20:49:52+00:00
muslimworld,6885,0032/ms_or_069,0032,TEI,al-Mujallad al-rabi` min al-mathnawi al-ma`nawi al-hadi ila sirat al-sawi,2019-02-11T16:17:31+00:00,2019-02-07T18:53:28+00:00,2019-02-08T00:47:37+00:00
muslimworld,6884,0032/ms_or_072,0032,TEI,Diwan Taj al-`arifin wa-sultan al-`ashiqin min al-shu`ara' bi-la mu`arid `Umar ibn Farid.,2019-02-11T16:17:31+00:00,2019-02-07T18:48:48+00:00,2019-02-08T00:47:37+00:00
muslimworld,6887,0032/ms_or_091,0032,TEI,al-Qur'an.,2019-02-11T16:17:31+00:00,2019-02-08T15:55:21+00:00,2019-02-08T23:42:41+00:00
muslimworld,6888,0032/ms_or_094,0032,TEI,al-Juz' al-rabi` wa-al-`ishrun.,2019-02-11T16:17:31+00:00,2019-02-08T18:58:02+00:00,2019-02-08T23:42:41+00:00
muslimworld,6889,0032/ms_or_095,0032,TEI,Sharh Qatr al-nada wa-ball al-sada.,2019-02-11T16:17:31+00:00,2019-02-08T19:23:24+00:00,2019-02-08T23:42:41+00:00
muslimworld,6890,0032/ms_or_096,0032,TEI,Qur'an selections and prayers.,2019-02-11T16:17:31+00:00,2019-02-08T20:11:50+00:00,2019-02-08T23:42:41+00:00
muslimworld,6891,0032/ms_or_098,0032,TEI,al-Juz' al-rabi` `ashar min al-rab`ah al-sharifah.,2019-02-11T16:17:31+00:00,2019-02-08T21:01:13+00:00,2019-02-08T23:42:41+00:00
muslimworld,6886,0032/ms_or_083,0032,TEI,al-Qur'an.,2019-02-13T19:47:44+00:00,2019-02-07T19:29:06+00:00,2019-02-12T00:04:37+00:00
muslimworld,6892,0032/ms_or_083a,0032,TEI,Qur'an leaf.,2019-02-13T19:47:44+00:00,2019-02-11T16:31:37+00:00,2019-02-12T00:04:37+00:00
muslimworld,6893,0032/ms_or_099,0032,TEI,al-Juz' al-thamin `ashar.,2019-02-13T19:47:44+00:00,2019-02-11T16:44:18+00:00,2019-02-12T00:04:37+00:00
muslimworld,6894,0032/ms_or_100,0032,TEI,al-Juz' al-sadis.,2019-02-13T19:47:44+00:00,2019-02-11T16:51:17+00:00,2019-02-12T00:04:37+00:00
muslimworld,6895,0032/ms_or_101,0032,TEI,al-Juz' al-hadi `ashr.,2019-02-13T19:47:44+00:00,2019-02-11T16:56:03+00:00,2019-02-12T00:04:37+00:00
muslimworld,6897,0032/ms_or_102,0032,TEI,al-Juz' al-thamin `ashar.,2019-02-13T19:47:44+00:00,2019-02-11T18:33:20+00:00,2019-02-12T00:04:37+00:00
muslimworld,6896,0032/ms_or_103,0032,TEI,al-Juz' al-hadi wa-al-`ishrun.,2019-02-13T19:47:44+00:00,2019-02-11T18:32:01+00:00,2019-02-12T00:04:37+00:00
muslimworld,6898,0032/ms_or_104,0032,TEI,al-Juz' al-thani wa-al-`ishrun.,2019-02-13T19:47:44+00:00,2019-02-11T18:55:58+00:00,2019-02-12T00:04:37+00:00
muslimworld,6899,0032/ms_or_105,0032,TEI,al-Juz' al-thamin wa-al-`ishrun.,2019-02-13T19:47:44+00:00,2019-02-11T19:04:55+00:00,2019-02-12T00:04:37+00:00
muslimworld,6900,0032/ms_or_106,0032,TEI,al-Nisf al-thani min juz' ahad `ashar.,2019-02-13T19:47:44+00:00,2019-02-11T19:18:28+00:00,2019-02-12T00:04:38+00:00
muslimworld,6901,0032/ms_or_107,0032,TEI,al-Juz' al-awwal.,2019-02-13T19:47:44+00:00,2019-02-11T19:22:14+00:00,2019-02-12T00:04:38+00:00
muslimworld,6902,0032/ms_or_108,0032,TEI,al-Juz' al-sadis `ashar,2019-02-13T19:47:44+00:00,2019-02-11T19:33:37+00:00,2019-02-12T00:04:38+00:00
muslimworld,6903,0032/ms_or_109,0032,TEI,al-Juz' al-thani wa-al-`ishrun.,2019-02-13T19:47:44+00:00,2019-02-11T20:04:23+00:00,2019-02-12T00:04:38+00:00
muslimworld,6904,0032/ms_or_110,0032,TEI,al-Juz' al-khamis `ashar min al-rab`ah al-sharifah.,2019-02-13T19:47:44+00:00,2019-02-11T20:12:55+00:00,2019-02-12T00:04:38+00:00
muslimworld,6905,0032/ms_or_111,0032,TEI,al-Juz' al-khamis wa-al-`ishrun.,2019-02-13T19:47:44+00:00,2019-02-11T20:23:25+00:00,2019-02-12T00:04:38+00:00
muslimworld,6906,0032/ms_or_112,0032,TEI,al-Juz' al-rabi`.,2019-02-13T19:47:44+00:00,2019-02-11T20:32:29+00:00,2019-02-12T00:04:38+00:00
muslimworld,6907,0032/ms_or_113,0032,TEI,al-Juz' al-tasi` `ashar.,2019-02-13T19:47:44+00:00,2019-02-11T20:47:33+00:00,2019-02-12T00:04:38+00:00
muslimworld,6908,0032/ms_or_114,0032,TEI,al-Juz' al-tasi`.,2019-02-13T19:47:44+00:00,2019-02-11T20:57:47+00:00,2019-02-12T00:04:38+00:00
muslimworld,6909,0032/ms_or_115,0032,TEI,al-Muqaddimah al-Ghaznawiyah.,2019-02-13T19:47:44+00:00,2019-02-11T21:07:56+00:00,2019-02-12T00:04:38+00:00
muslimworld,6911,0032/ms_or_117,0032,TEI,Dala'il al-khayrat wa shawariq al-anwar fi dhikr al-salah `ala al-nabi al-mukhtar.,2019-02-13T19:47:44+00:00,2019-02-11T21:23:41+00:00,2020-04-22T18:02:43+00:00
muslimworld,6910,0032/ms_or_118,0032,TEI,al-Juz' al-sabi` wa-al-`ishrun.,2019-02-13T19:47:44+00:00,2019-02-11T21:22:53+00:00,2019-02-12T00:04:38+00:00
muslimworld,6912,0032/ms_or_120,0032,TEI,Nuskhat al-sijill alladhi wujida mu`allaqan `ala al-mashahid fi ghaybat Mawlana al-Imam al-Hakim ... .,2019-02-13T19:47:44+00:00,2019-02-12T14:53:58+00:00,2019-02-12T23:54:14+00:00
muslimworld,6913,0032/ms_or_122,0032,TEI,Junnat al-aman al-waqiyah wa-junnat al-iman al-baqiyah.,2019-02-13T19:47:44+00:00,2019-02-12T16:49:25+00:00,2019-02-12T23:54:14+00:00
muslimworld,6914,0032/ms_or_123,0032,TEI,Sharh-i Nahj al-balaghah.,2019-02-13T19:47:44+00:00,2019-02-12T20:34:36+00:00,2019-02-12T23:54:14+00:00
muslimworld,6915,0032/ms_or_131,0032,TEI,Collection of prayers.,2019-02-13T19:47:44+00:00,2019-02-12T21:20:45+00:00,2019-02-12T23:54:14+00:00
muslimworld,6916,0032/ms_or_132,0032,TEI,Collection of prayers.,2019-02-14T21:10:10+00:00,2019-02-13T14:42:24+00:00,2019-02-14T01:27:22+00:00
muslimworld,6917,0032/ms_or_137,0032,TEI,al-Juz' al-thamin.,2019-02-14T21:10:10+00:00,2019-02-13T14:42:59+00:00,2019-02-14T01:27:22+00:00
muslimworld,6918,0032/ms_or_138,0032,TEI,Collection of prayers and selections from the Qur'an.,2019-02-14T21:10:10+00:00,2019-02-13T14:51:38+00:00,2019-02-14T01:27:22+00:00
muslimworld,6919,0032/ms_or_140,0032,TEI,al-Juz' al-rabi` `ashar.,2019-02-14T21:10:10+00:00,2019-02-13T14:52:26+00:00,2019-02-14T01:27:22+00:00
muslimworld,6920,0032/ms_or_141,0032,TEI,al-Juz' al-tasi`.,2019-02-14T21:10:10+00:00,2019-02-13T15:09:55+00:00,2019-02-14T01:27:22+00:00
muslimworld,6926,0032/ms_or_146,0032,TEI,Tuhfat al-muluk.,2019-02-14T21:10:10+00:00,2019-02-13T15:50:47+00:00,2019-02-14T01:27:22+00:00
muslimworld,6921,0032/ms_or_146a,0032,TEI,Leaf from Yusuf va Zulaykha,2019-02-14T21:10:10+00:00,2019-02-13T15:19:19+00:00,2019-02-14T01:27:22+00:00
muslimworld,6923,0032/ms_or_150,0032,TEI,Hadha kitab sih zaban.,2019-02-14T21:10:10+00:00,2019-02-13T15:28:13+00:00,2019-02-14T01:27:22+00:00
muslimworld,6922,0032/ms_or_152a,0032,TEI,Incomplete text on letter magic.,2019-02-14T21:10:10+00:00,2019-02-13T15:27:41+00:00,2019-02-14T01:27:22+00:00
muslimworld,6924,0032/ms_or_152b,0032,TEI,Painted manuscript leaves.,2019-02-14T21:10:10+00:00,2019-02-13T15:34:41+00:00,2019-02-14T01:27:22+00:00
muslimworld,6925,0032/ms_or_152c,0032,TEI,Single leaf with illustration.,2019-02-14T21:10:10+00:00,2019-02-13T15:39:29+00:00,2019-02-14T01:27:22+00:00
muslimworld,6928,0032/ms_or_169,0032,TEI,al-Qur'an.,2019-02-14T21:10:10+00:00,2019-02-13T16:23:00+00:00,2019-02-14T01:27:22+00:00
muslimworld,6927,0032/ms_or_173,0032,TEI,Ziyarat-i `Ashura'.,2019-02-14T21:10:10+00:00,2019-02-13T16:11:09+00:00,2019-02-14T01:27:22+00:00
muslimworld,6929,0032/ms_or_178,0032,TEI,Devotional book.,2019-02-14T21:10:10+00:00,2019-02-13T16:52:09+00:00,2019-02-14T01:27:22+00:00
muslimworld,6930,0032/ms_or_179,0032,TEI,al-Qur'an.,2019-02-14T21:10:10+00:00,2019-02-13T18:56:05+00:00,2019-02-14T01:27:22+00:00
muslimworld,6931,0032/ms_or_186,0032,TEI,al-Qur'an.,2019-02-14T21:10:10+00:00,2019-02-13T19:08:10+00:00,2019-02-14T01:27:22+00:00
muslimworld,6932,0032/ms_or_203,0032,TEI,Devotional book.,2019-02-14T21:10:10+00:00,2019-02-13T20:14:50+00:00,2019-02-14T01:27:22+00:00
muslimworld,6933,0032/ms_or_206,0032,TEI,al-Qur'an.,2019-02-14T21:10:10+00:00,2019-02-13T20:21:57+00:00,2019-02-14T01:27:22+00:00
muslimworld,6934,0032/ms_or_209,0032,TEI,al-Sahifah al-kamilah.,2019-02-14T21:10:10+00:00,2019-02-13T20:38:07+00:00,2019-02-14T01:27:22+00:00
muslimworld,6935,0032/ms_or_217,0032,TEI,Dala'il al-khayrat wa-shawariq al-anwar fi dhikr al-salah `ala al-nabi al-mukhtar ... .,2019-02-14T21:10:10+00:00,2019-02-13T21:03:53+00:00,2019-02-14T01:27:22+00:00
muslimworld,6937,0032/ms_or_222,0032,TEI,al-Qur'an.,2019-02-18T14:38:16+00:00,2019-02-14T16:15:20+00:00,2021-04-14T14:42:34+00:00
muslimworld,6938,0032/ms_or_229,0032,TEI,Dala'il al-khayrat wa shawariq al-anwar fi dhikr al-salah `ala al-nabi al-mukhtar.,2019-02-18T14:38:16+00:00,2019-02-14T16:38:32+00:00,2019-02-15T01:03:18+00:00
muslimworld,6939,0032/ms_or_230,0032,TEI,al-Qur'an.,2019-02-18T14:38:16+00:00,2019-02-14T18:01:31+00:00,2019-02-15T01:03:18+00:00
muslimworld,6940,0032/ms_or_234,0032,TEI,al-Qur'an.,2019-02-18T14:38:16+00:00,2019-02-14T19:00:21+00:00,2019-02-15T01:03:18+00:00
muslimworld,6941,0032/ms_or_237,0032,TEI,al-Juz' al-thalith `ashar.,2019-02-18T14:38:16+00:00,2019-02-14T20:09:50+00:00,2019-02-15T01:03:19+00:00
muslimworld,6942,0032/ms_or_238,0032,TEI,Qur'an leaves.,2019-02-18T14:38:16+00:00,2019-02-14T20:19:07+00:00,2019-02-15T01:03:19+00:00
muslimworld,6943,0032/ms_or_239,0032,TEI,al-Juz' al-khamis.,2019-02-18T14:38:16+00:00,2019-02-14T20:23:55+00:00,2019-02-15T01:03:19+00:00
muslimworld,6944,0032/ms_or_240,0032,TEI,al-Juz' al-`ishrun.,2019-02-18T14:38:16+00:00,2019-02-14T20:29:49+00:00,2019-02-15T01:03:19+00:00
muslimworld,6945,0032/ms_or_242,0032,TEI,al-Juz' al-thani wa-al-`ishrun.,2019-02-18T14:38:16+00:00,2019-02-14T20:51:05+00:00,2019-02-15T01:03:19+00:00
muslimworld,6947,0032/ms_or_248,0032,TEI,al-Qur'an.,2019-02-18T14:38:16+00:00,2019-02-14T21:16:42+00:00,2019-02-15T01:03:19+00:00
muslimworld,6946,0032/ms_or_256,0032,TEI,al-Juz' al-khamis `ashar.,2019-02-18T14:38:16+00:00,2019-02-14T21:09:02+00:00,2019-02-15T01:03:19+00:00
muslimworld,6948,0032/ms_or_257,0032,TEI,al-Juz' al-hadi `ashar.,2019-02-18T14:38:16+00:00,2019-02-14T21:28:42+00:00,2019-02-15T01:03:19+00:00
muslimworld,6949,0032/ms_or_258,0032,TEI,al-Juz' al-`ishrun.,2019-02-18T14:38:16+00:00,2019-02-14T21:44:49+00:00,2019-02-15T01:03:19+00:00
muslimworld,6950,0032/ms_or_260,0032,TEI,Ta`liq al-durrah al-Shanawaniyah `ala Sharh al-Ajurrumiyah fi `ilm al-`Arabiyah.,2019-02-18T14:38:17+00:00,2019-02-15T19:32:15+00:00,2019-02-15T23:29:20+00:00
muslimworld,6951,0032/ms_or_261,0032,TEI,Dala'il al-khayrat.,2019-02-18T14:38:17+00:00,2019-02-15T20:16:14+00:00,2019-02-15T23:29:21+00:00
muslimworld,6936,0032/ms_or_190,0032,TEI,al-Qur'an.,2019-02-18T14:42:43+00:00,2019-02-14T14:41:43+00:00,2019-02-15T01:03:18+00:00
muslimworld,6952,0032/ms_or_269,0032,TEI,al-Risalah fi al-usul al-`asharah min al-tasawwuf. Risalat al-Tahdhir.,2019-02-21T14:34:40+00:00,2019-02-18T14:51:34+00:00,2019-02-18T23:52:30+00:00
muslimworld,6964,0032/ms_or_276,0032,TEI,Dhakhirat al-Iskandar al-Malik ibn Filiqs Dhi al-Qarnayn.,2019-02-21T14:34:40+00:00,2019-02-18T20:06:44+00:00,2019-02-18T23:52:30+00:00
muslimworld,6953,0032/ms_or_278,0032,TEI,al-Abjad.,2019-02-21T14:34:40+00:00,2019-02-18T15:04:53+00:00,2019-02-18T23:52:30+00:00
muslimworld,6954,0032/ms_or_287,0032,TEI,Kitab al-ukar.,2019-02-21T14:34:40+00:00,2019-02-18T15:09:00+00:00,2019-02-18T23:52:30+00:00
muslimworld,6955,0032/ms_or_290,0032,TEI,Khulasat al-hisab. al-Risalah al-Muhammadiyah.,2019-02-21T14:34:40+00:00,2019-02-18T15:22:08+00:00,2019-02-18T23:52:30+00:00
muslimworld,6959,0032/ms_or_305,0032,TEI,Hadhihi risalah fi al-hisab ...,2019-02-21T14:34:40+00:00,2019-02-18T18:24:13+00:00,2019-02-18T23:52:30+00:00
muslimworld,6961,0032/ms_or_310,0032,TEI,Kitab Talkhis al-Miftah ...,2019-02-21T14:34:40+00:00,2019-02-18T18:56:46+00:00,2019-02-18T23:52:30+00:00
muslimworld,6962,0032/ms_or_311,0032,TEI,Hadha kitab Tuhfah-'i Vahbi Sunbul'zade.,2019-02-21T14:34:40+00:00,2019-02-18T19:12:58+00:00,2019-02-18T23:52:30+00:00
muslimworld,6963,0032/ms_or_355,0032,TEI,Kitab nafis yufsahu fihi `an al-lughah al-Turkiyah.,2019-02-21T14:34:40+00:00,2019-02-18T19:29:20+00:00,2019-02-18T23:52:30+00:00
muslimworld,6956,0032/ms_or_292,0032,TEI,Kitab Nasim al-saba ...,2019-02-21T14:34:40+00:00,2019-02-18T16:08:19+00:00,2019-02-18T23:52:30+00:00
muslimworld,6957,0032/ms_or_294,0032,TEI,Sharh `ala Nuz'hat al-nuzzar fi `ilm al-ghubar.,2019-02-21T14:34:40+00:00,2019-02-18T16:34:55+00:00,2019-02-18T23:52:30+00:00
muslimworld,6960,0032/ms_or_298,0032,TEI,Risalah dar hay'at. Sharh-i Risalah dar hay'at.,2019-02-21T14:34:40+00:00,2019-02-18T18:27:42+00:00,2019-02-18T23:52:30+00:00
muslimworld,6965,0032/ms_or_147,0032,TEI,Kitab al-qawl al-mubdi` fi sharh al-Muqni`.,2019-02-27T15:18:03+00:00,2019-02-19T14:54:59+00:00,2019-02-19T23:18:02+00:00
muslimworld,6966,0032/ms_or_148,0032,TEI,Risalah fi al-hay'ah al-falakiyah.,2019-02-27T15:18:03+00:00,2019-02-19T15:11:25+00:00,2019-02-19T23:18:03+00:00
muslimworld,6971,0001/ljs422,0001,TEI,Haft paykar.,2019-02-27T16:07:00+00:00,2019-02-21T20:26:25+00:00,2020-10-20T15:20:26+00:00
muslimworld,6972,0002/mscodex23,0002,TEI,Sharh Mukhtasar `ala Alfiyat Ibn Malik.,2019-02-27T16:07:00+00:00,2019-02-21T21:12:25+00:00,2019-02-22T00:29:01+00:00
muslimworld,6958,0002/mscodex1743,0002,TEI,Hadha kitab irshad /,2019-02-27T16:07:00+00:00,2019-02-18T16:46:39+00:00,2019-02-20T23:16:03+00:00
muslimworld,6970,0023/lewis_o_021,0023,TEI,al-Qur'an.,2019-02-27T16:25:27+00:00,2019-02-21T20:19:45+00:00,2019-03-15T17:40:05+00:00
muslimworld,6973,0023/lewis_o_031,0023,TEI,Qatr al-nada wa-ball al-sada.,2019-02-27T16:25:27+00:00,2019-02-22T18:57:33+00:00,2019-03-18T15:47:11+00:00
muslimworld,6974,0002/mscodex1896,0002,TEI,Kanz al-daqa'iq.,2019-02-28T17:09:08+00:00,2019-02-25T15:02:09+00:00,2019-02-26T01:11:24+00:00
muslimworld,6975,0002/mscodex1898,0002,TEI,Kitab al-Tawakiz al-muharrarah wa-al-dama'ir al-mustakhbarah.,2019-02-28T17:09:08+00:00,2019-02-25T15:13:14+00:00,2019-02-26T01:11:24+00:00
muslimworld,6983,0002/mscodex1900,0002,TEI,al-Tuhfah al-shahiyah fi al-hay'ah.,2019-02-28T17:09:08+00:00,2019-02-27T16:53:05+00:00,2019-02-28T00:22:26+00:00
muslimworld,6984,0002/mscodex1912,0002,TEI,Bhagavatapurana.,2019-02-28T17:09:08+00:00,2019-02-27T19:09:59+00:00,2019-02-28T00:22:26+00:00
muslimworld,6987,0002/mscodex1913,0002,TEI,al-Risalah al-damighah lil-fasiq... etc..,2019-02-28T17:09:09+00:00,2019-02-27T20:43:41+00:00,2019-02-28T00:22:26+00:00
muslimworld,6988,0002/mscodex1951,0002,TEI,Irshad al-sari.,2019-03-05T15:07:04+00:00,2019-02-28T14:20:03+00:00,2019-03-01T00:21:08+00:00
muslimworld,6994,0002/mscodex1963,0002,TEI,Hall al-tilsam wa-kashf al-sirr al-mubham,2019-03-05T15:07:05+00:00,2019-03-04T16:20:22+00:00,2019-03-04T23:21:48+00:00
muslimworld,6997,0002/mscodex1962,0002,TEI,Hashiyah `ala Sharh al-Sa`d `ala al-`Aqa'id al-Nasafiyah.,2019-03-06T16:36:40+00:00,2019-03-05T15:16:07+00:00,2019-03-05T23:51:56+00:00
muslimworld,7000,0002/mscodex1964,0002,TEI,Questions and answers on Shi`i religious philosophy and practice.,2019-03-06T16:36:40+00:00,2019-03-05T16:57:49+00:00,2019-03-05T23:51:56+00:00
muslimworld,7007,0002/mscodex24,0002,TEI,al-Juz' al-thalathun.,2019-03-13T18:32:59+00:00,2019-03-11T17:25:03+00:00,2019-03-11T23:08:53+00:00
muslimworld,7011,0002/mscodex42,0002,TEI,Kafiyat al-talib al-rabbani li-Risalat Ibn Abi Zayd al-Qayrawani. Fath al-mannan `ala nazm mawrid al-zam'an.,2019-03-13T18:32:59+00:00,2019-03-11T18:52:59+00:00,2019-03-12T22:36:32+00:00
muslimworld,7009,0002/mscodex44,0002,TEI,Dala'il al-khayrat... etc..,2019-03-13T18:32:59+00:00,2019-03-11T18:45:53+00:00,2019-03-11T23:08:53+00:00
muslimworld,7012,0002/mscodex1892,0002,TEI,Abridged history of Arab dynasties.,2019-03-13T18:32:59+00:00,2019-03-11T19:31:02+00:00,2019-03-11T23:08:53+00:00
muslimworld,7013,0002/mscodex1893,0002,TEI,al-Fath al-zahir wa-al-nasr al-bahir fi fann ramy al-tub wa-al-qunburah.,2019-03-13T18:32:59+00:00,2019-03-11T20:02:56+00:00,2019-03-11T23:08:53+00:00
muslimworld,7014,0002/mscodex1894,0002,TEI,Dala'il al-khayrat wa shawariq al-anwar fi dhikr al-salawat `ala al-nabi al-mukhtar.,2019-03-13T18:32:59+00:00,2019-03-11T20:39:32+00:00,2019-03-11T23:08:53+00:00
muslimworld,7015,0002/mscodex1895,0002,TEI,Kalimat `arabiyah `ala tartib huruf al-tahajji.,2019-03-18T19:11:11+00:00,2019-03-13T14:59:12+00:00,2019-03-13T23:47:38+00:00
muslimworld,7018,0002/mscodex1899,0002,TEI,Munsha'at-i Hazrat-i Nabi Afandi,2019-03-18T19:11:12+00:00,2019-03-13T16:05:47+00:00,2019-03-13T23:47:39+00:00
muslimworld,7019,0002/mscodex1901,0002,TEI,al-Qur'an.,2019-03-18T19:11:12+00:00,2019-03-13T17:39:58+00:00,2019-03-13T23:47:39+00:00
muslimworld,7020,0002/mscodex1902,0002,TEI,Devotional book.,2019-03-18T19:11:12+00:00,2019-03-13T17:56:19+00:00,2019-03-13T23:47:39+00:00
muslimworld,7021,0002/mscodex1903,0002,TEI,al-Qur'an.,2019-03-18T19:11:14+00:00,2019-03-13T18:17:07+00:00,2019-03-13T23:47:39+00:00
muslimworld,7022,0002/mscodex1904,0002,TEI,al-Qur'an,2019-03-18T19:11:14+00:00,2019-03-13T18:59:26+00:00,2019-03-13T23:47:39+00:00
muslimworld,7025,0002/mscodex1907,0002,TEI,al-Qur'an.,2019-03-18T19:11:14+00:00,2019-03-14T15:20:38+00:00,2019-03-14T23:39:00+00:00
muslimworld,7027,0002/mscodex1909,0002,TEI,al-Qur'an.,2019-03-18T19:11:14+00:00,2019-03-14T16:44:54+00:00,2019-03-14T23:39:01+00:00
muslimworld,7028,0002/mscodex1910,0002,TEI,Dala'il al-khayrat wa shawariq al-anwar fi dhikr al-salah `ala al-nabi al-mukhtar.,2019-03-18T19:11:14+00:00,2019-03-14T17:21:16+00:00,2019-03-14T23:39:01+00:00
muslimworld,7031,0002/mscodex1914,0002,TEI,Sharh al-muqaddimah al-Qurtubiyah... etc.,2019-03-18T19:11:14+00:00,2019-03-14T18:40:04+00:00,2019-03-14T23:39:01+00:00
muslimworld,7029,0023/lewis_o_005,0023,TEI,al-Qur'an.,2019-03-27T14:09:11+00:00,2019-03-14T17:48:00+00:00,2019-03-26T17:42:06+00:00
muslimworld,7048,0023/lewis_o_037,0023,TEI,Genealogical tables.,2019-03-27T14:09:11+00:00,2019-03-26T18:18:22+00:00,2019-03-26T22:42:09+00:00
muslimworld,7034,0023/lewis_o_058,0023,TEI,Shah'namah.,2019-03-27T14:09:11+00:00,2019-03-18T17:02:39+00:00,2019-03-20T00:40:55+00:00
muslimworld,7035,0002/mscodex1915,0002,TEI,Nataj al-fikr fi kashf asrar al-Mukhtasar.,2019-03-27T14:09:11+00:00,2019-03-18T17:23:03+00:00,2019-03-18T23:54:42+00:00
muslimworld,7036,0002/mscodex1916,0002,TEI,Sharh Mukhtasar `ala Alfiyat Ibn Malik.,2019-03-27T14:09:11+00:00,2019-03-18T18:14:31+00:00,2019-03-18T23:54:42+00:00
